osmid,y,x,street_count,highway,ref,geometry
295248439,41.9377895,12.5327264,3,,,POINT (12.5327264 41.9377895)
295248447,41.936277,12.5342262,3,,,POINT (12.5342262 41.936277)
295248456,41.9395255,12.5307479,3,,,POINT (12.5307479 41.9395255)
295248689,41.940437,12.531988,3,,,POINT (12.531988 41.940437)
295248694,41.9399496,12.5309605,3,,,POINT (12.5309605 41.9399496)
295248710,41.9397246,12.5324097,3,,,POINT (12.5324097 41.9397246)
295248764,41.9393284,12.5318738,3,,,POINT (12.5318738 41.9393284)
295248884,41.9386964,12.5321221,3,,,POINT (12.5321221 41.9386964)
295248888,41.9389709,12.5328803,3,,,POINT (12.5328803 41.9389709)
295249387,41.9370199,12.5309264,3,,,POINT (12.5309264 41.9370199)
295249396,41.9376185,12.5314743,3,,,POINT (12.5314743 41.9376185)
295249415,41.9378787,12.5309522,3,,,POINT (12.5309522 41.9378787)
295249416,41.9374438,12.5298805,3,,,POINT (12.5298805 41.9374438)
295249512,41.9385961,12.5300005,3,,,POINT (12.5300005 41.9385961)
295249648,41.9359255,12.5329475,3,,,POINT (12.5329475 41.9359255)
295250324,41.941763,12.5365691,4,,,POINT (12.5365691 41.941763)
295250543,41.9426365,12.5369688,3,,,POINT (12.5369688 41.9426365)
295250825,41.9433619,12.5397242,3,,,POINT (12.5397242 41.9433619)
295250971,41.9405917,12.5370979,3,,,POINT (12.5370979 41.9405917)
295250972,41.9430017,12.538575,3,,,POINT (12.538575 41.9430017)
295251047,41.9399856,12.5384936,3,,,POINT (12.5384936 41.9399856)
295251105,41.9412709,12.5383692,3,,,POINT (12.5383692 41.9412709)
295251183,41.9415308,12.5370265,3,,,POINT (12.5370265 41.9415308)
295251517,41.9418505,12.5392898,3,,,POINT (12.5392898 41.9418505)
295251544,41.9418867,12.5383212,3,,,POINT (12.5383212 41.9418867)
295251694,41.9377946,12.5409903,3,,,POINT (12.5409903 41.9377946)
295251823,41.939464,12.5408676,4,,,POINT (12.5408676 41.939464)
295251825,41.9378211,12.5412501,3,,,POINT (12.5412501 41.9378211)
295251866,41.9393818,12.5394813,4,,,POINT (12.5394813 41.9393818)
295251949,41.9381449,12.5386704,3,,,POINT (12.5386704 41.9381449)
295252141,41.9390649,12.540895,3,,,POINT (12.540895 41.9390649)
295252142,41.9390019,12.5395294,3,,,POINT (12.5395294 41.9390019)
295252149,41.9383852,12.5409711,4,,,POINT (12.5409711 41.9383852)
295252184,41.938314,12.5395957,3,,,POINT (12.5395957 41.938314)
295252214,41.9391376,12.5387863,3,,,POINT (12.5387863 41.9391376)
295252297,41.9369324,12.5370566,3,,,POINT (12.5370566 41.9369324)
295252299,41.9365972,12.5373533,2,,,POINT (12.5373533 41.9365972)
295252303,41.9394222,12.5382224,3,,,POINT (12.5382224 41.9394222)
295252307,41.939481,12.5373645,3,,,POINT (12.5373645 41.939481)
295252311,41.93864,12.5374184,3,,,POINT (12.5374184 41.93864)
295252544,41.9376528,12.5375821,3,,,POINT (12.5375821 41.9376528)
295253030,41.9370178,12.5367953,4,,,POINT (12.5367953 41.9370178)
295253119,41.9372711,12.5344901,3,,,POINT (12.5344901 41.9372711)
295253252,41.940194,12.5360584,3,,,POINT (12.5360584 41.940194)
295253405,41.937213,12.5367741,3,,,POINT (12.5367741 41.937213)
295253411,41.9387971,12.5357068,3,,,POINT (12.5357068 41.9387971)
295253412,41.9388665,12.5354856,3,,,POINT (12.5354856 41.9388665)
295253777,41.9381825,12.5333503,3,,,POINT (12.5333503 41.9381825)
295253981,41.9381584,12.5350377,3,,,POINT (12.5350377 41.9381584)
295253983,41.9402484,12.5360743,3,,,POINT (12.5360743 41.9402484)
295254318,41.939036,12.5348505,3,,,POINT (12.5348505 41.939036)
295254324,41.9388143,12.5329762,3,,,POINT (12.5329762 41.9388143)
295254521,41.9390563,12.5342476,3,,,POINT (12.5342476 41.9390563)
295254578,41.9399691,12.5342884,3,,,POINT (12.5342884 41.9399691)
295254583,41.9410407,12.5352765,3,,,POINT (12.5352765 41.9410407)
295254684,41.9400308,12.5332051,3,,,POINT (12.5332051 41.9400308)
295254746,41.9397653,12.5359083,4,,,POINT (12.5359083 41.9397653)
295254961,41.9398662,12.5350504,3,,,POINT (12.5350504 41.9398662)
295255314,41.9405171,12.5369881,3,,,POINT (12.5369881 41.9405171)
295256199,41.939573,12.5383752,1,,,POINT (12.5383752 41.939573)
295257350,41.939668,12.5384238,1,,,POINT (12.5384238 41.939668)
295258211,41.9358934,12.5377755,3,,,POINT (12.5377755 41.9358934)
295258295,41.9351878,12.5382941,4,mini_roundabout,,POINT (12.5382941 41.9351878)
295258548,41.9350285,12.5393105,3,,,POINT (12.5393105 41.9350285)
295258756,41.9376967,12.5402611,3,,,POINT (12.5402611 41.9376967)
295258760,41.934996,12.5397662,3,,,POINT (12.5397662 41.934996)
295259612,41.9338608,12.5380633,3,,,POINT (12.5380633 41.9338608)
295260361,41.9342392,12.5384506,1,,,POINT (12.5384506 41.9342392)
295262336,41.9310574,12.5345,3,,,POINT (12.5345 41.9310574)
295262574,41.933641,12.5352306,3,,,POINT (12.5352306 41.933641)
295392467,41.932414,12.4666308,3,,,POINT (12.4666308 41.932414)
295392468,41.931824,12.4676962,3,,,POINT (12.4676962 41.931824)
295392469,41.9317696,12.4677198,4,,,POINT (12.4677198 41.9317696)
295395401,41.9300591,12.4644021,4,,,POINT (12.4644021 41.9300591)
295395452,41.9295255,12.4654474,4,,,POINT (12.4654474 41.9295255)
295395836,41.9327255,12.4673493,3,,,POINT (12.4673493 41.9327255)
295396432,41.9287035,12.469615,3,traffic_signals,,POINT (12.469615 41.9287035)
295397053,41.9285918,12.4690863,3,crossing,,POINT (12.4690863 41.9285918)
295397723,41.9300952,12.4683698,5,,,POINT (12.4683698 41.9300952)
295398163,41.9290346,12.4694857,3,,,POINT (12.4694857 41.9290346)
295405525,41.9318951,12.4683014,3,,,POINT (12.4683014 41.9318951)
295405797,41.9316105,12.4684153,3,,,POINT (12.4684153 41.9316105)
295405817,41.9314779,12.4678337,3,,,POINT (12.4678337 41.9314779)
295406157,41.9302398,12.4690021,4,,,POINT (12.4690021 41.9302398)
295406688,41.9268405,12.4698025,3,,,POINT (12.4698025 41.9268405)
295406689,41.9269642,12.4703252,3,,,POINT (12.4703252 41.9269642)
295407414,41.9257819,12.4702303,4,,,POINT (12.4702303 41.9257819)
295407416,41.9259256,12.4709534,3,,,POINT (12.4709534 41.9259256)
295407435,41.9257593,12.4701303,4,,,POINT (12.4701303 41.9257593)
295407437,41.9258917,12.4707744,4,,,POINT (12.4707744 41.9258917)
295407484,41.9232255,12.4682916,3,,,POINT (12.4682916 41.9232255)
295407490,41.9249127,12.4682733,4,,,POINT (12.4682733 41.9249127)
295407587,41.9237297,12.4709505,4,,,POINT (12.4709505 41.9237297)
295407671,41.9232782,12.4689215,3,,,POINT (12.4689215 41.9232782)
295408042,41.9229854,12.4688258,4,,,POINT (12.4688258 41.9229854)
295408339,41.9243957,12.4708021,3,,,POINT (12.4708021 41.9243957)
295408341,41.9245238,12.471355,4,,,POINT (12.471355 41.9245238)
295408368,41.923751,12.4710602,4,,,POINT (12.4710602 41.923751)
295408467,41.9238863,12.4714877,3,,,POINT (12.4714877 41.9238863)
295408944,41.9244824,12.4722545,3,,,POINT (12.4722545 41.9244824)
295409839,41.9272817,12.4703805,3,,,POINT (12.4703805 41.9272817)
295409843,41.928106,12.4716342,4,,,POINT (12.4716342 41.928106)
295524253,41.918336,12.5669837,3,,,POINT (12.5669837 41.918336)
295524259,41.9127941,12.5647359,3,,,POINT (12.5647359 41.9127941)
295524266,41.9141872,12.5687221,3,,,POINT (12.5687221 41.9141872)
295524293,41.9146929,12.5642956,3,,,POINT (12.5642956 41.9146929)
295524318,41.9120782,12.5648986,3,,,POINT (12.5648986 41.9120782)
295524325,41.9077848,12.5650385,3,,,POINT (12.5650385 41.9077848)
295524467,41.908374,12.5653931,3,,,POINT (12.5653931 41.908374)
295524481,41.9088254,12.565377,3,,,POINT (12.565377 41.9088254)
295524485,41.9086061,12.5649321,3,,,POINT (12.5649321 41.9086061)
295524530,41.9084761,12.5649751,3,,,POINT (12.5649751 41.9084761)
295524746,41.9096487,12.569419,3,,,POINT (12.569419 41.9096487)
295524750,41.9096439,12.5703082,3,,,POINT (12.5703082 41.9096439)
295524769,41.9084619,12.5655332,3,,,POINT (12.5655332 41.9084619)
295524857,41.9087349,12.5655311,3,,,POINT (12.5655311 41.9087349)
295524937,41.909643,12.5701497,3,,,POINT (12.5701497 41.909643)
295524955,41.9100446,12.569925,3,,,POINT (12.569925 41.9100446)
295525038,41.9161119,12.5639508,3,,,POINT (12.5639508 41.9161119)
295525083,41.9159166,12.5683272,4,,,POINT (12.5683272 41.9159166)
295525225,41.9111797,12.5687024,3,,,POINT (12.5687024 41.9111797)
295525227,41.9097783,12.5692724,3,,,POINT (12.5692724 41.9097783)
295525794,41.9103896,12.5710786,3,,,POINT (12.5710786 41.9103896)
295525795,41.9116885,12.5702548,3,,,POINT (12.5702548 41.9116885)
295525796,41.9118173,12.5706752,3,,,POINT (12.5706752 41.9118173)
295525800,41.912389,12.5670649,3,,,POINT (12.5670649 41.912389)
295525812,41.9116897,12.56647,3,,,POINT (12.56647 41.9116897)
295525816,41.9110904,12.5652978,3,,,POINT (12.5652978 41.9110904)
295525821,41.9097215,12.5675099,3,,,POINT (12.5675099 41.9097215)
295525822,41.909521,12.5684345,3,,,POINT (12.5684345 41.909521)
295525867,41.9093684,12.5685404,3,,,POINT (12.5685404 41.9093684)
295525871,41.9081288,12.566361,3,,,POINT (12.566361 41.9081288)
295590196,41.7874538,12.3222658,3,,,POINT (12.3222658 41.7874538)
295590212,41.7877299,12.3200521,1,,,POINT (12.3200521 41.7877299)
295590222,41.787865,12.3218046,4,,,POINT (12.3218046 41.787865)
295590228,41.7883972,12.3226382,1,,,POINT (12.3226382 41.7883972)
295590232,41.7873804,12.3210535,1,,,POINT (12.3210535 41.7873804)
295590240,41.784998,12.318582,3,,,POINT (12.318582 41.784998)
295590250,41.7888563,12.3182082,1,,,POINT (12.3182082 41.7888563)
295590255,41.7878482,12.3176449,1,,,POINT (12.3176449 41.7878482)
295590262,41.7882188,12.3172075,3,,,POINT (12.3172075 41.7882188)
295590313,41.7872009,12.3193414,1,,,POINT (12.3193414 41.7872009)
295590319,41.7872849,12.3196794,1,,,POINT (12.3196794 41.7872849)
295590326,41.7858717,12.3175521,3,,,POINT (12.3175521 41.7858717)
295590332,41.7871169,12.3194209,3,,,POINT (12.3194209 41.7871169)
295590338,41.7872207,12.31958,3,,,POINT (12.31958 41.7872207)
295590344,41.7864348,12.3204475,1,,,POINT (12.3204475 41.7864348)
295590349,41.7873245,12.3187118,1,,,POINT (12.3187118 41.7873245)
295590355,41.7869409,12.3191513,3,,,POINT (12.3191513 41.7869409)
295590360,41.7862225,12.3201234,1,,,POINT (12.3201234 41.7862225)
295590365,41.7869835,12.3192155,3,,,POINT (12.3192155 41.7869835)
295590374,41.7849098,12.3175625,1,,,POINT (12.3175625 41.7849098)
295590379,41.7853249,12.3182023,3,,,POINT (12.3182023 41.7853249)
295590385,41.7850671,12.3168363,1,,,POINT (12.3168363 41.7850671)
295590390,41.7856859,12.317777,3,,,POINT (12.317777 41.7856859)
295655816,41.7943793,12.332703,1,,,POINT (12.332703 41.7943793)
295709729,41.9090763,12.5463183,4,,,POINT (12.5463183 41.9090763)
295712763,41.9054406,12.5514724,3,,,POINT (12.5514724 41.9054406)
295712931,41.9059457,12.5500427,3,,,POINT (12.5500427 41.9059457)
295712998,41.9064874,12.54884,3,,,POINT (12.54884 41.9064874)
295713786,41.9081332,12.5472854,3,,,POINT (12.5472854 41.9081332)
295713972,41.9082386,12.5471889,3,,,POINT (12.5471889 41.9082386)
295714324,41.9096365,12.5505291,4,,,POINT (12.5505291 41.9096365)
295714829,41.9074896,12.5512584,4,,,POINT (12.5512584 41.9074896)
295715120,41.9089138,12.5492054,4,,,POINT (12.5492054 41.9089138)
295715214,41.9061177,12.5513192,4,,,POINT (12.5513192 41.9061177)
295715225,41.9090527,12.5511695,3,,,POINT (12.5511695 41.9090527)
295715226,41.9088779,12.5515199,3,,,POINT (12.5515199 41.9088779)
295715935,41.9057362,12.5495595,3,,,POINT (12.5495595 41.9057362)
295715936,41.9055944,12.5484988,3,,,POINT (12.5484988 41.9055944)
295716800,41.905013,12.5486577,3,,,POINT (12.5486577 41.905013)
295716893,41.9048577,12.5476873,3,,,POINT (12.5476873 41.9048577)
295717324,41.9085084,12.5480095,3,,,POINT (12.5480095 41.9085084)
295718047,41.9107515,12.5532561,4,,,POINT (12.5532561 41.9107515)
295718182,41.904233,12.5510407,3,,,POINT (12.5510407 41.904233)
295718215,41.9033737,12.5523431,1,,,POINT (12.5523431 41.9033737)
295718652,41.9030304,12.5504958,3,,,POINT (12.5504958 41.9030304)
295718745,41.9056051,12.5532914,4,,,POINT (12.5532914 41.9056051)
295718788,41.9054795,12.5524032,3,,,POINT (12.5524032 41.9054795)
295718867,41.9043916,12.5527061,3,,,POINT (12.5527061 41.9043916)
295718878,41.904519,12.5535961,3,,,POINT (12.5535961 41.904519)
295719109,41.9038322,12.5470546,1,,,POINT (12.5470546 41.9038322)
295719277,41.9076484,12.5437615,1,,,POINT (12.5437615 41.9076484)
295721353,41.9067843,12.5421232,1,,,POINT (12.5421232 41.9067843)
295721542,41.907157,12.5398264,4,,,POINT (12.5398264 41.907157)
295722449,41.9073225,12.5365387,3,,,POINT (12.5365387 41.9073225)
295722450,41.9070377,12.5366851,3,,,POINT (12.5366851 41.9070377)
295722453,41.9060871,12.5369547,3,,,POINT (12.5369547 41.9060871)
295722507,41.9061468,12.5398977,3,,,POINT (12.5398977 41.9061468)
295722675,41.9073057,12.5380514,4,,,POINT (12.5380514 41.9073057)
295722676,41.9065843,12.5379305,4,,,POINT (12.5379305 41.9065843)
295722748,41.9067158,12.5374596,3,,,POINT (12.5374596 41.9067158)
295723133,41.9071733,12.5389993,4,,,POINT (12.5389993 41.9071733)
295723260,41.907704,12.5369385,1,,,POINT (12.5369385 41.907704)
295723623,41.9072237,12.541256,1,,,POINT (12.541256 41.9072237)
295723722,41.9061993,12.5392926,4,,,POINT (12.5392926 41.9061993)
295723852,41.9065157,12.5398591,3,,,POINT (12.5398591 41.9065157)
295726290,41.8990394,12.5379686,3,,,POINT (12.5379686 41.8990394)
295726484,41.9034577,12.5363958,3,,,POINT (12.5363958 41.9034577)
295726486,41.9030978,12.5363072,4,,,POINT (12.5363072 41.9030978)
295729577,41.8936124,12.5990691,3,,,POINT (12.5990691 41.8936124)
295735024,41.8913225,12.5204622,4,,,POINT (12.5204622 41.8913225)
295777905,41.8964794,12.5379903,3,,,POINT (12.5379903 41.8964794)
295778073,41.8974872,12.5398731,3,,,POINT (12.5398731 41.8974872)
295778224,41.8971452,12.5343062,1,,,POINT (12.5343062 41.8971452)
295778230,41.8965986,12.5379988,3,,,POINT (12.5379988 41.8965986)
295778585,41.8960846,12.5364106,3,,,POINT (12.5364106 41.8960846)
295778778,41.8969231,12.5360177,3,,,POINT (12.5360177 41.8969231)
295779086,41.8974271,12.5354703,3,,,POINT (12.5354703 41.8974271)
295780015,41.8966241,12.536181,3,,,POINT (12.536181 41.8966241)
295780017,41.896679,12.5368022,1,,,POINT (12.5368022 41.896679)
295780395,41.8978289,12.5372348,4,,,POINT (12.5372348 41.8978289)
295781343,41.8970375,12.5372817,3,,,POINT (12.5372817 41.8970375)
295781345,41.897451,12.5377763,4,,,POINT (12.5377763 41.897451)
295782025,41.897646,12.5357015,3,,,POINT (12.5357015 41.897646)
295782026,41.8980405,12.5352408,3,,,POINT (12.5352408 41.8980405)
295782166,41.8984921,12.536313,3,,,POINT (12.536313 41.8984921)
295782178,41.8979164,12.5349317,3,,,POINT (12.5349317 41.8979164)
295782304,41.8991176,12.5343346,3,,,POINT (12.5343346 41.8991176)
295782311,41.8982562,12.5323035,3,,,POINT (12.5323035 41.8982562)
295782320,41.8969576,12.5322015,3,,,POINT (12.5322015 41.8969576)
295782337,41.8971036,12.5326121,3,,,POINT (12.5326121 41.8971036)
295782497,41.8997801,12.5335644,3,,,POINT (12.5335644 41.8997801)
295782568,41.8976984,12.5344485,3,,,POINT (12.5344485 41.8976984)
295782609,41.8998324,12.5313885,2,,,POINT (12.5313885 41.8998324)
295782622,41.8977914,12.5321639,3,,,POINT (12.5321639 41.8977914)
295782626,41.8992957,12.5328998,4,,,POINT (12.5328998 41.8992957)
295784311,41.9007384,12.534854,3,,,POINT (12.534854 41.9007384)
295784313,41.9007142,12.5347892,3,,,POINT (12.5347892 41.9007142)
295784315,41.9004686,12.5346474,4,,,POINT (12.5346474 41.9004686)
295784322,41.9003991,12.5350254,4,,,POINT (12.5350254 41.9003991)
295784403,41.9005348,12.5350952,3,,,POINT (12.5350952 41.9005348)
295784404,41.900705,12.5350144,3,,,POINT (12.5350144 41.900705)
295784796,41.8981376,12.5354684,3,,,POINT (12.5354684 41.8981376)
295785543,41.9002961,12.5359333,3,,,POINT (12.5359333 41.9002961)
295785547,41.8997929,12.5370506,3,,,POINT (12.5370506 41.8997929)
295785548,41.899889,12.5372766,3,,,POINT (12.5372766 41.899889)
295785549,41.8982677,12.5388085,4,,,POINT (12.5388085 41.8982677)
295785925,41.8989561,12.5335439,3,,,POINT (12.5335439 41.8989561)
295786261,41.8992437,12.5341777,3,,,POINT (12.5341777 41.8992437)
295786263,41.8993528,12.5352028,4,,,POINT (12.5352028 41.8993528)
295786265,41.8997204,12.5369153,4,,,POINT (12.5369153 41.8997204)
295788108,41.9021728,12.5355171,3,,,POINT (12.5355171 41.9021728)
295788192,41.9015126,12.5365263,3,,,POINT (12.5365263 41.9015126)
295788860,41.9026229,12.5406005,1,,,POINT (12.5406005 41.9026229)
295788861,41.899892,12.5389194,3,,,POINT (12.5389194 41.899892)
295788866,41.9035182,12.5373777,3,,,POINT (12.5373777 41.9035182)
295788998,41.8986169,12.5385098,4,,,POINT (12.5385098 41.8986169)
295789530,41.9081178,12.5347511,3,,,POINT (12.5347511 41.9081178)
295790007,41.9043897,12.547955,3,,,POINT (12.547955 41.9043897)
295790196,41.9067746,12.5477232,3,,,POINT (12.5477232 41.9067746)
295790235,41.9045035,12.5486902,1,,,POINT (12.5486902 41.9045035)
295790385,41.9078215,12.5525139,3,,,POINT (12.5525139 41.9078215)
295790675,41.9083854,12.5531207,3,,,POINT (12.5531207 41.9083854)
295792066,41.9134043,12.5621645,3,,,POINT (12.5621645 41.9134043)
295792076,41.9148892,12.5614434,3,,,POINT (12.5614434 41.9148892)
295793002,41.9086189,12.5661011,3,,,POINT (12.5661011 41.9086189)
295793096,41.911975,12.5712213,3,,,POINT (12.5712213 41.911975)
295793390,41.910547,12.5719461,4,traffic_signals,,POINT (12.5719461 41.910547)
295793394,41.9106589,12.5723502,4,traffic_signals,,POINT (12.5723502 41.9106589)
295793475,41.909692,12.5721982,3,,,POINT (12.5721982 41.909692)
295793523,41.9110136,12.573223,3,crossing,,POINT (12.573223 41.9110136)
295793599,41.9133705,12.5778874,3,,,POINT (12.5778874 41.9133705)
295793622,41.9109014,12.5740091,4,,,POINT (12.5740091 41.9109014)
295793640,41.9120168,12.5716971,3,,,POINT (12.5716971 41.9120168)
295793672,41.9133007,12.5752652,3,,,POINT (12.5752652 41.9133007)
295793752,41.912263,12.5724604,4,,,POINT (12.5724604 41.912263)
295793753,41.9124158,12.572886,3,,,POINT (12.572886 41.9124158)
295793760,41.9139178,12.5745893,3,,,POINT (12.5745893 41.9139178)
295795497,41.904093,12.5017656,3,,,POINT (12.5017656 41.904093)
295811357,41.9118341,12.4749206,2,,,POINT (12.4749206 41.9118341)
295861842,41.8200507,12.3449328,3,,,POINT (12.3449328 41.8200507)
295861881,41.8192204,12.3443959,3,,,POINT (12.3443959 41.8192204)
295862060,41.8194285,12.3487066,3,,,POINT (12.3487066 41.8194285)
295862132,41.822612,12.3895923,3,motorway_junction,31,POINT (12.3895923 41.822612)
296056202,41.9027958,12.5360171,4,,,POINT (12.5360171 41.9027958)
296057081,41.8934383,12.5282708,2,,,POINT (12.5282708 41.8934383)
296057692,41.8967298,12.536345,3,,,POINT (12.536345 41.8967298)
296057777,41.8969319,12.5362638,3,,,POINT (12.5362638 41.8969319)
296057855,41.8973712,12.5367399,4,,,POINT (12.5367399 41.8973712)
296086742,41.9273374,12.6369986,3,,,POINT (12.6369986 41.9273374)
296087295,41.9272719,12.6368407,3,,,POINT (12.6368407 41.9272719)
296104311,41.785502,12.3267886,3,,,POINT (12.3267886 41.785502)
296104312,41.7868462,12.3298807,3,,,POINT (12.3298807 41.7868462)
296104313,41.7878812,12.3239932,3,,,POINT (12.3239932 41.7878812)
296104314,41.7901468,12.3272964,3,,,POINT (12.3272964 41.7901468)
296104316,41.7826033,12.3256113,1,,,POINT (12.3256113 41.7826033)
296104317,41.7879831,12.3230724,3,,,POINT (12.3230724 41.7879831)
296104319,41.7839754,12.3277429,3,,,POINT (12.3277429 41.7839754)
296104320,41.7783429,12.3290823,1,,,POINT (12.3290823 41.7783429)
296104322,41.7838478,12.3275442,3,,,POINT (12.3275442 41.7838478)
296104323,41.7801089,12.3319153,3,,,POINT (12.3319153 41.7801089)
296104324,41.7790454,12.3302952,3,,,POINT (12.3302952 41.7790454)
296104325,41.7793527,12.3299322,1,,,POINT (12.3299322 41.7793527)
296104327,41.7793436,12.3307506,3,,,POINT (12.3307506 41.7793436)
296232990,41.9093559,12.5700407,3,,,POINT (12.5700407 41.9093559)
296232995,41.9092477,12.5710911,3,,,POINT (12.5710911 41.9092477)
296233372,41.9105212,12.5742194,3,,,POINT (12.5742194 41.9105212)
296233374,41.9094373,12.5752559,3,,,POINT (12.5752559 41.9094373)
296233441,41.9085839,12.573837,1,,,POINT (12.573837 41.9085839)
296233754,41.908955,12.5736322,3,,,POINT (12.5736322 41.908955)
296234021,41.9096559,12.5758622,3,,,POINT (12.5758622 41.9096559)
296234264,41.9121429,12.5753328,3,,,POINT (12.5753328 41.9121429)
