3796,41.9097152,12.4954231
3797,41.9089669,12.4957203
3798,41.9058414,12.495361
3799,41.9063302,12.4960596
3800,41.9068401,12.4967912
3801,41.9073503,12.4975227
3802,41.9081412,12.4986901
3824,41.8905977,12.4995124
3825,41.8925343,12.5090964
3826,41.8914454,12.5110541
3827,41.8907308,12.5126413
3828,41.8910449,12.5106634
3829,41.8886036,12.5147773
3831,41.8878411,12.5091036
3832,41.8874233,12.5082384
3833,41.8885402,12.5123098
3834,41.8881163,12.5108041
3835,41.8880436,12.5138946
3836,41.8887646,12.512548
3837,41.8881361,12.5125137
3838,41.8889983,12.5120722
3839,41.8876786,12.5091784
3840,41.8872784,12.5093692
3841,41.8868805,12.5095649
3842,41.8899436,12.5149475
3843,41.889127,12.5141303
3880,41.8854518,12.5093719
3883,41.8851837,12.5096185
3884,41.8856096,12.5092705
3889,41.8942983,12.4872539
3891,41.8960337,12.487065
3892,41.89653,12.4867825
3893,41.8964436,12.4866262
3894,41.8962861,12.4869613
3895,41.8962505,12.4866718
3897,41.8962663,12.4862552
3898,41.8972325,12.4850271
3899,41.8938315,12.4878287
3900,41.8941378,12.4893779
3901,41.894555,12.4908184
3902,41.8949189,12.4906773
3903,41.8945583,12.4890335
3904,41.8946867,12.4895669
3905,41.8937358,12.4895861
3906,41.8942817,12.4898168
3907,41.8960836,12.4891714
3908,41.8967858,12.4927524
3909,41.8901222,12.5089858
3910,41.8900179,12.5105967
3911,41.8916611,12.5082308
3912,41.8901341,12.510939
3913,41.8910396,12.5093465
3981,41.8959656,12.4735377
3982,41.8964746,12.4844758
3984,41.8960909,12.4852174
3985,41.896538,12.4853969
3986,41.8971343,12.5133954
3987,41.8980887,12.5116012
3990,41.8988401,12.5096906
3991,41.8974694,12.5104575
3992,41.8968567,12.5110089
3993,41.8991806,12.5107334
3994,41.8986876,12.5110234
3995,41.8987791,12.511405
3996,41.8993671,12.5112365
3997,41.8982034,12.5110597
3998,41.8986889,12.5111168
3999,41.8974473,12.5107882
4002,41.9027388,12.5115696
4005,41.8992319,12.5108722
4008,41.9003156,12.5102119
4009,41.8998922,12.5090185
4010,41.8993741,12.5093387
4011,41.8997996,12.5105227
4012,41.9010389,12.5114008
4013,41.9027036,12.5114408
4014,41.8992877,12.512623
4017,41.9154684,12.4941296
4018,41.9187851,12.4906198
4019,41.9175753,12.4927166
4020,41.9171719,12.4933855
4021,41.9146881,12.4954772
4022,41.9159167,12.496998
4023,41.9169611,12.4985207
4025,41.9123017,12.4967757
4026,41.9138769,12.4946883
4027,41.9133391,12.4931939
4028,41.9158266,12.483712
4031,41.9155388,12.4839245
4054,41.8907833,12.4977615
4055,41.8904444,12.4986438
4057,41.8909061,12.4998349
4132,41.8979152,12.5094974
4133,41.8986939,12.5093881
4135,41.8984274,12.5092787
4136,41.8986079,12.5092882
4139,41.9102277,12.5000216
4140,41.9097536,12.5009242
4141,41.9122275,12.4924502
4145,41.9088181,12.5023365
4147,41.9083012,12.5043528
4149,41.909239,12.5081786
4151,41.9083314,12.5028333
4152,41.9081055,12.5039252
4153,41.9091625,12.5082158
4155,41.9046819,12.4859016
4183,41.8970208,12.4995863
4184,41.8968815,12.4994219
4187,41.9039349,12.5040652
4188,41.903762,12.5098355
4189,41.9040116,12.5096983
4190,41.9038867,12.5092921
4191,41.9036371,12.5094356
4194,41.9036584,12.5098907
4195,41.9035311,12.5095019
4196,41.9019919,12.502976
4199,41.9032934,12.5048654
4200,41.9028948,12.5042998
4203,41.9021902,12.5186887
4206,41.9019544,12.5191116
4345,41.9104357,12.4982219
4346,41.9110489,12.4980834
4347,41.9113393,12.5011404
4348,41.9115835,12.5015024
4349,41.9109139,12.5016388
4350,41.9113958,12.5017606
4351,41.9137682,12.5055049
4352,41.9115335,12.498691
4353,41.9117319,12.4987729
4354,41.9129112,12.501288
4355,41.9146286,12.5044334
4535,41.9188567,12.4729901
4542,41.9202468,12.472371
4545,41.9188647,12.4723271
4548,41.9189599,12.4761114
4550,41.9161551,12.482599
4551,41.9179267,12.4842584
4552,41.9197248,12.4872598
4554,41.919316,12.475934
4555,41.9190391,12.4778566
4556,41.9203746,12.4798658
4557,41.9203043,12.4800324
4558,41.9206702,12.480532
4561,41.9204882,12.4797316
4570,41.9195093,12.4789361
4572,41.9168337,12.4810967
4623,41.9192546,12.4822861
